,uuid,OBJECTID,count
843,b19c90c3-c82c-ba3f-fa50-fdd2b787e5bb,9612,22
844,b2e5fc49-d460-42b9-893c-27dbaff94300,9125,15
845,b2e5fc49-d460-42b9-893c-27dbaff94300,9193,14
846,b2e5fc49-d460-42b9-893c-27dbaff94300,9626,14
847,b2e5fc49-d460-42b9-893c-27dbaff94301,9125,26
848,b2e5fc49-d460-42b9-893c-27dbaff94301,9144,1
849,b2e5fc49-d460-42b9-893c-27dbaff94301,9509,7
850,b2e5fc49-d460-42b9-893c-27dbaff94301,9594,16
851,b2e5fc49-d460-42b9-893c-27dbaff94301,9626,15
852,b2e5fc49-d460-42b9-893c-27dbaff94302,9125,60
853,b2e5fc49-d460-42b9-893c-27dbaff94302,9394,28
854,b2e5fc49-d460-42b9-893c-27dbaff94302,9594,30
855,b2e5fc49-d460-42b9-893c-27dbaff94303,9125,39
856,b2e5fc49-d460-42b9-893c-27dbaff94303,9266,5
857,b2e5fc49-d460-42b9-893c-27dbaff94303,9594,45
858,b2e5fc49-d460-42b9-893c-27dbaff94304,9125,45
859,b2e5fc49-d460-42b9-893c-27dbaff94304,9144,1
860,b2e5fc49-d460-42b9-893c-27dbaff94304,9193,1
861,b2e5fc49-d460-42b9-893c-27dbaff94304,9294,5
862,b2e5fc49-d460-42b9-893c-27dbaff94304,9440,12
863,b2e5fc49-d460-42b9-893c-27dbaff94304,9594,1
864,b2e5fc49-d460-42b9-893c-27dbaff94304,9605,9
865,b2e5fc49-d460-42b9-893c-27dbaff94304,9626,15
866,b2e5fc49-d460-42b9-893c-27dbaff94305,9125,20
867,b2e5fc49-d460-42b9-893c-27dbaff94305,9626,15
868,b2e5fc49-d460-42b9-893c-27dbaff94306,9125,24
869,b2e5fc49-d460-42b9-893c-27dbaff94306,9394,14
870,b2e5fc49-d460-42b9-893c-27dbaff94306,9594,22
871,b2e5fc49-d460-42b9-893c-27dbaff94306,9626,2
872,b2e5fc49-d460-42b9-893c-27dbaff94307,9023,15
873,b2e5fc49-d460-42b9-893c-27dbaff94307,9125,2
874,b2e5fc49-d460-42b9-893c-27dbaff94307,9193,29
875,b2e5fc49-d460-42b9-893c-27dbaff94307,9394,27
876,b2e5fc49-d460-42b9-893c-27dbaff94307,9594,30
877,b2e5fc49-d460-42b9-893c-27dbaff94307,9626,29
878,b2e5fc49-d460-42b9-893c-27dbaff94308,9023,14
879,b2e5fc49-d460-42b9-893c-27dbaff94308,9394,28
880,b2e5fc49-d460-42b9-893c-27dbaff94308,9594,30
881,b2e5fc49-d460-42b9-893c-27dbaff94309,9023,14
882,b2e5fc49-d460-42b9-893c-27dbaff94309,9125,34
883,b2e5fc49-d460-42b9-893c-27dbaff94309,9144,1
884,b2e5fc49-d460-42b9-893c-27dbaff94309,9394,28
885,b2e5fc49-d460-42b9-893c-27dbaff94309,9594,46
886,b2e5fc49-d460-42b9-893c-27dbaff94309,9605,11
887,b2e5fc49-d460-42b9-893c-27dbaff94309,10138,9
888,b2e5fc49-d460-42b9-893c-27dbaff9430a,9125,32
889,b2e5fc49-d460-42b9-893c-27dbaff9430a,9594,30
890,b2e5fc49-d460-42b9-893c-27dbaff9430a,9605,22
891,b2e5fc49-d460-42b9-893c-27dbaff9430a,10138,20
892,b2e5fc49-d460-42b9-893c-27dbaff9430b,9023,14
893,b2e5fc49-d460-42b9-893c-27dbaff9430b,9125,33
894,b2e5fc49-d460-42b9-893c-27dbaff9430b,9193,2
895,b2e5fc49-d460-42b9-893c-27dbaff9430b,9594,45
896,b2e5fc49-d460-42b9-893c-27dbaff9430b,9626,13
897,b2e5fc49-d460-42b9-893c-27dbaff9430b,10138,14
898,b2e5fc49-d460-42b9-893c-27dbaff9430c,9125,26
899,b2e5fc49-d460-42b9-893c-27dbaff9430c,9509,13
900,b2e5fc49-d460-42b9-893c-27dbaff9430c,10138,11
901,b8ba3d72-9fd6-4ca1-89f6-d0da18de8375,9007,3
902,b8ba3d72-9fd6-4ca1-89f6-d0da18de8375,9125,1
903,b8ba3d72-9fd6-4ca1-89f6-d0da18de8375,9139,21
904,b8ba3d72-9fd6-4ca1-89f6-d0da18de8375,9534,675
905,b8ba3d72-9fd6-4ca1-89f6-d0da18de8375,9547,15
906,b8fed863-9f1c-447c-8f82-df0c2e067dea,8986,3
907,b8fed863-9f1c-447c-8f82-df0c2e067dea,9023,4
908,b8fed863-9f1c-447c-8f82-df0c2e067dea,9147,45
909,ba679be4-7e1d-42b7-80f7-c97a162dab5b,9440,11
910,ba679be4-7e1d-42b7-80f7-c97a162dab5b,10138,11
911,ba7c72e9-17c1-4ecc-b3c0-0c960b14319e,9023,110
912,ba7c72e9-17c1-4ecc-b3c0-0c960b14319e,9294,5
913,ba7c72e9-17c1-4ecc-b3c0-0c960b14319e,9394,14
914,ba7c72e9-17c1-4ecc-b3c0-0c960b14319e,9509,62
915,ba7c72e9-17c1-4ecc-b3c0-0c960b14319e,10069,1
916,bb407f30-f5f8-466e-aff9-25556b57fe66,8986,9
917,bb407f30-f5f8-466e-aff9-25556b57fe66,9004,2
918,bb407f30-f5f8-466e-aff9-25556b57fe66,9365,23
919,bb865c82-49f0-4df9-b8f5-75a406405cbb,9023,38
920,bb865c82-49f0-4df9-b8f5-75a406405cbb,9139,14
921,bb865c82-49f0-4df9-b8f5-75a406405cbb,9394,36
922,bd48e18c-fc04-4c27-8176-8e55e8045c97,9549,9
923,bd48e18c-fc04-4c27-8176-8e55e8045c97,9558,25
924,bfd12541-ce23-4201-a9f1-e97a24acac95,9245,16
925,bfd12541-ce23-4201-a9f1-e97a24acac95,9534,222
926,bfd12541-ce23-4201-a9f1-e97a24acac95,9558,35
927,c0017e14-1a0c-494e-bf84-dd478a47d0d5,9541,3
928,c4abe711-56a5-fa70-a23f-616263646566,9023,2
929,c4abe711-56a5-fa70-a23f-616263646566,9139,365
930,c4abe711-56a5-fa70-a23f-616263646566,9266,83
931,c4abe711-56a5-fa70-a23f-616263646566,9294,15
932,c4abe711-56a5-fa70-a23f-616263646566,9534,115
933,c4abe711-56a5-fa70-a23f-616263646566,9554,23
934,c4abe711-56a5-fa70-a23f-616263646566,9558,122
935,c4abe711-56a5-fa70-a23f-616263646566,9569,54
936,c4abe711-56a5-fa70-a23f-616263646566,9593,40
937,c4abe711-56a5-fa70-a23f-616263646566,9610,9
938,c4abe711-56a5-fa70-a23f-616263646566,9877,37
939,c4abe711-56a5-fa70-a23f-616263646566,12449,39
940,c4b8ccde-cd5f-40ed-b5b2-f68851ff8ab2,9609,1
941,c4b8ccde-cd5f-40ed-b5b2-f68851ff8ab2,9610,1
942,c4b8ccde-cd5f-40ed-b5b2-f68851ff8ab2,9612,20
943,c75bcf5a-3f10-ee6e-8d95-4b7600020381,12182,27
944,c7804a54-10e5-4f29-9402-7465d89abeed,8986,16
945,c7804a54-10e5-4f29-9402-7465d89abeed,9139,83
946,c7804a54-10e5-4f29-9402-7465d89abeed,9534,68
947,c94749f5-0516-4b84-ab64-1d349ee9d79d,9604,1
948,c9a877b7-30ba-5d47-aadf-31aa5078c24a,9125,2
949,d451a8ca-6bf8-7847-ffad-d5370ba20806,9554,29
950,d451a8ca-6bf8-7847-ffad-d5370ba20806,9561,1262
951,d451a8ca-6bf8-7847-ffad-d5370ba20806,12190,93
952,d451a8ca-6bf8-7847-ffad-d5370ba20806,12191,4
953,d77657c4-52a7-426f-b9d0-d71e10798c8a,8986,406
954,d77657c4-52a7-426f-b9d0-d71e10798c8a,9004,2
955,d77657c4-52a7-426f-b9d0-d71e10798c8a,9007,3
956,d77657c4-52a7-426f-b9d0-d71e10798c8a,9023,10
957,d77657c4-52a7-426f-b9d0-d71e10798c8a,9036,2
958,d77657c4-52a7-426f-b9d0-d71e10798c8a,9049,4
959,d77657c4-52a7-426f-b9d0-d71e10798c8a,9071,14
960,d77657c4-52a7-426f-b9d0-d71e10798c8a,9088,30
961,d77657c4-52a7-426f-b9d0-d71e10798c8a,9101,114
962,d77657c4-52a7-426f-b9d0-d71e10798c8a,9125,786
963,d77657c4-52a7-426f-b9d0-d71e10798c8a,9131,116
964,d77657c4-52a7-426f-b9d0-d71e10798c8a,9139,1564
965,d77657c4-52a7-426f-b9d0-d71e10798c8a,9143,3815
966,d77657c4-52a7-426f-b9d0-d71e10798c8a,9192,451
967,d77657c4-52a7-426f-b9d0-d71e10798c8a,9201,150
968,d77657c4-52a7-426f-b9d0-d71e10798c8a,9207,6
969,d77657c4-52a7-426f-b9d0-d71e10798c8a,9245,8
970,d77657c4-52a7-426f-b9d0-d71e10798c8a,9253,2
971,d77657c4-52a7-426f-b9d0-d71e10798c8a,9266,511
972,d77657c4-52a7-426f-b9d0-d71e10798c8a,9336,315
973,d77657c4-52a7-426f-b9d0-d71e10798c8a,9395,467
974,d77657c4-52a7-426f-b9d0-d71e10798c8a,9397,984
975,d77657c4-52a7-426f-b9d0-d71e10798c8a,9484,99
976,d77657c4-52a7-426f-b9d0-d71e10798c8a,9485,45
977,d77657c4-52a7-426f-b9d0-d71e10798c8a,9489,165
978,d77657c4-52a7-426f-b9d0-d71e10798c8a,9498,2
979,d77657c4-52a7-426f-b9d0-d71e10798c8a,9509,691
980,d77657c4-52a7-426f-b9d0-d71e10798c8a,9512,3
981,d77657c4-52a7-426f-b9d0-d71e10798c8a,9515,72
982,d77657c4-52a7-426f-b9d0-d71e10798c8a,9519,4
983,d77657c4-52a7-426f-b9d0-d71e10798c8a,9528,669
984,d77657c4-52a7-426f-b9d0-d71e10798c8a,9530,4
985,d77657c4-52a7-426f-b9d0-d71e10798c8a,9534,235
986,d77657c4-52a7-426f-b9d0-d71e10798c8a,9544,504
987,d77657c4-52a7-426f-b9d0-d71e10798c8a,9545,3
988,d77657c4-52a7-426f-b9d0-d71e10798c8a,9547,20
989,d77657c4-52a7-426f-b9d0-d71e10798c8a,9549,159
990,d77657c4-52a7-426f-b9d0-d71e10798c8a,9558,156
991,d77657c4-52a7-426f-b9d0-d71e10798c8a,9560,1
992,d77657c4-52a7-426f-b9d0-d71e10798c8a,9596,4
993,d77657c4-52a7-426f-b9d0-d71e10798c8a,9604,6
994,d77657c4-52a7-426f-b9d0-d71e10798c8a,9605,451
995,d77657c4-52a7-426f-b9d0-d71e10798c8a,9608,115
996,d77657c4-52a7-426f-b9d0-d71e10798c8a,9613,47
997,d77657c4-52a7-426f-b9d0-d71e10798c8a,10017,915
998,d77657c4-52a7-426f-b9d0-d71e10798c8a,10018,43
999,d77657c4-52a7-426f-b9d0-d71e10798c8a,10116,5
1000,d77657c4-52a7-426f-b9d0-d71e10798c8a,10117,7
1001,d77657c4-52a7-426f-b9d0-d71e10798c8a,10133,2
1002,d77657c4-52a7-426f-b9d0-d71e10798c8a,10136,13
1003,d77657c4-52a7-426f-b9d0-d71e10798c8a,10139,2
1004,d77657c4-52a7-426f-b9d0-d71e10798c8a,11346,116
1005,d77657c4-52a7-426f-b9d0-d71e10798c8a,11347,56
1006,d77657c4-52a7-426f-b9d0-d71e10798c8a,11357,204
1007,d77657c4-52a7-426f-b9d0-d71e10798c8a,11557,6
1008,d77657c4-52a7-426f-b9d0-d71e10798c8a,11558,9
1009,d77657c4-52a7-426f-b9d0-d71e10798c8a,11708,8
1010,d77657c4-52a7-426f-b9d0-d71e10798c8a,11813,55
1011,d77657c4-52a7-426f-b9d0-d71e10798c8a,11820,27
1012,d77657c4-52a7-426f-b9d0-d71e10798c8a,11821,12
1013,d77657c4-52a7-426f-b9d0-d71e10798c8a,11822,12
1014,d77657c4-52a7-426f-b9d0-d71e10798c8a,12042,1243
1015,d77657c4-52a7-426f-b9d0-d71e10798c8a,12043,13
1016,d77657c4-52a7-426f-b9d0-d71e10798c8a,12150,3
1017,d77657c4-52a7-426f-b9d0-d71e10798c8a,12156,53
1018,d77657c4-52a7-426f-b9d0-d71e10798c8a,12157,1293
1019,d77657c4-52a7-426f-b9d0-d71e10798c8a,12158,1329
1020,d77657c4-52a7-426f-b9d0-d71e10798c8a,12164,12
1021,d77657c4-52a7-426f-b9d0-d71e10798c8a,12182,1366
1022,d77657c4-52a7-426f-b9d0-d71e10798c8a,12838,130
1023,d77657c4-52a7-426f-b9d0-d71e10798c8a,12839,110
1024,d77657c4-52a7-426f-b9d0-d71e10798c8a,12840,20
1025,d77657c4-52a7-426f-b9d0-d71e10798c8a,12945,263
1026,d77657c4-52a7-426f-b9d0-d71e10798c8a,12947,71
1027,d77657c4-52a7-426f-b9d0-d71e10798c8a,12998,12
1028,d8135e1e-e71c-4e14-97a6-3501a36954d7,9509,7
1029,d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,9139,34
1030,d8cec22e-e0c2-11e5-8d0f-02e208b2d34f,9541,129
1031,d8db1b53-006f-453a-b832-0f8d6bc3b35f,9139,396
1032,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9143,71
1033,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9266,972
1034,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9284,1056
1035,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9518,1009
1036,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9585,3446
1037,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9593,9699
1038,d954b22d-0031-4b02-b91d-f86c1fbd8d22,9605,863
1039,dc4f4e8e-d7b0-4e72-b609-97f2796149f9,9023,1
1040,dc4f4e8e-d7b0-4e72-b609-97f2796149f9,9266,169
1041,dc4f4e8e-d7b0-4e72-b609-97f2796149f9,9394,13
1042,dc4f4e8e-d7b0-4e72-b609-97f2796149f9,9440,754
1043,dc4f4e8e-d7b0-4e72-b609-97f2796149f9,9584,791
1044,dc4f4e8e-d7b0-4e72-b609-97f2796149f9,10138,84
1045,df5558f8-0c2e-46e6-9da9-4c82824ceda1,9605,4
1046,e0cb235d-7ee8-4e87-83c4-31730517fa09,9518,88
1047,e0cb235d-7ee8-4e87-83c4-31730517fa09,11023,9
1048,e0d2870b-849d-1df0-fe9a-ac5f0002038c,9534,56
1049,e150ec1c-0d67-4793-be2b-f6c0360bae61,9023,14
1050,e1717541-3116-b5a5-8f5c-458db726c2b7,12334,4
1051,e1f54e02-1e23-44e0-9c3d-512eb56adec9,8986,12
1052,e20a39f4-73f5-4bc4-1864-17d1ad07a962,9023,1
1053,e20a39f4-73f5-4bc4-1864-17d1ad07a962,9088,16
1054,e20a39f4-73f5-4bc4-1864-17d1ad07a962,9394,7
1055,e20a39f4-73f5-4bc4-1864-17d1ad07a962,9395,138
1056,e20a39f4-73f5-4bc4-1864-17d1ad07a962,10031,41
1057,e23af6ec-8e03-f0f1-3025-883100000384,9534,261
1058,e23af6ec-8e03-f0f1-3025-883100020384,9534,205
1059,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9006,6
1060,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9023,49
1061,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9058,5
1062,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9071,147
1063,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9099,2
1064,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9101,45
1065,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9125,1252
1066,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9139,199
1067,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9143,439
1068,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9245,11
1069,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9266,384
1070,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9284,422
1071,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9395,182
1072,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9397,76
1073,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9436,6
1074,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9541,148
1075,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9545,3
1076,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9546,3
1077,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9547,3
1078,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9549,75
1079,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9550,9
1080,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9558,98
1081,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9561,44
1082,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9569,594
1083,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9572,5
1084,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9599,21
1085,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9605,1652
1086,e2c56db5-dffb-48d2-b060-d0f5a71096e0,9615,3
1087,e2c56db5-dffb-48d2-b060-d0f5a71096e0,10024,213
1088,e2c56db5-dffb-48d2-b060-d0f5a71096e0,10031,98
1089,e2c56db5-dffb-48d2-b060-d0f5a71096e0,10163,11
1090,e2c56db5-dffb-48d2-b060-d0f5a71096e0,11820,270
1091,e2c56db5-dffb-48d2-b060-d0f5a71096e0,11821,142
1092,e2c56db5-dffb-48d2-b060-d0f5a71096e0,11822,63
1093,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12043,65
1094,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12048,9
1095,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12164,156
1096,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12438,250
1097,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12462,1
1098,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12621,36
1099,e2c56db5-dffb-48d2-b060-d0f5a71096e0,12998,80
1100,e2e1adec-2e34-4320-82ff-b162204cef07,9561,112
1101,e2e1adec-2e34-4320-82ff-b162204cef07,12181,2
1102,e2e1adec-2e34-4320-82ff-b162204cef07,12182,5
1103,e2e1adec-2e34-4320-82ff-b162204cef07,12191,27
1104,e2e1adec-2e34-4320-82ff-b162204cef07,12192,18
1105,e502ebe8-3b55-4bfe-9c97-657e061c3114,10163,8
1106,e5a392d8-5351-4fb4-8bde-277773263d48,9139,121
1107,e5a392d8-5351-4fb4-8bde-277773263d48,12157,62
1108,e5a392d8-5351-4fb4-8bde-277773263d48,12334,2
1109,e5fae995-38cb-4d78-ac3f-bd349871d6d4,9023,67
1110,e5fae995-38cb-4d78-ac3f-bd349871d6d4,9266,128
1111,e5fae995-38cb-4d78-ac3f-bd349871d6d4,9509,232
1112,e60fdc20-9e42-11e9-b475-0800200c9a66,9007,3
1113,e60fdc20-9e42-11e9-b475-0800200c9a66,9599,1
1114,e688762b-df54-86c3-df1a-6801b80c1257,9558,42
1115,e8996658-ba30-9e10-ced8-daaeb21e1afd,9615,2
1116,ec00025c-5101-142e-3505-1ea495693654,9558,52
1117,ef090000-11d6-42ba-93b8-9dd7ec090aa9,11322,58
1118,f000f0c0-0451-4000-b000-000000000000,9554,27
1119,f02d7ba4-60a8-4ccc-9321-ac26078b9d26,8986,44
1120,f02d7ba4-60a8-4ccc-9321-ac26078b9d26,9004,2
1121,f1eabf09-e313-4fcd-80df-67c779763888,12048,129
1122,f2356731-fbd4-4a10-8aa2-c89adf48a98d,9534,21
1123,f2356731-fbd4-4a10-8aa2-c89adf48a98d,12181,1
1124,f2356731-fbd4-4a10-8aa2-c89adf48a98d,12190,237
1125,f2356731-fbd4-4a10-8aa2-c89adf48a98d,12191,53
1126,f34ebac4-7cd7-4027-878e-55f4e71d0309,8986,19
1127,f34ebac4-7cd7-4027-878e-55f4e71d0309,9023,5
1128,f34ebac4-7cd7-4027-878e-55f4e71d0309,9266,15
1129,f34ebac4-7cd7-4027-878e-55f4e71d0309,9394,3
1130,f34ebac4-7cd7-4027-878e-55f4e71d0309,9494,1
1131,f34ebac4-7cd7-4027-878e-55f4e71d0309,9509,38
1132,f34ebac4-7cd7-4027-878e-55f4e71d0309,10018,46
1133,f59d67bd-3252-4d62-8ae6-c8af3a815b8f,9266,14
1134,f59d67bd-3252-4d62-8ae6-c8af3a815b8f,11023,9
1135,f59d67bd-3252-4d62-8ae6-c8af3a815b8f,12334,42
1136,f7826da6-4fa2-4e98-8024-bc5b71e0893e,9023,35
1137,f7826da6-4fa2-4e98-8024-bc5b71e0893e,9125,115
1138,f7826da6-4fa2-4e98-8024-bc5b71e0893e,9139,31
1139,f7826da6-4fa2-4e98-8024-bc5b71e0893e,9605,7
1140,f7b5c2e9-949d-49f3-bb3b-08762506cec1,8986,1368
1141,f7b5c2e9-949d-49f3-bb3b-08762506cec1,9266,131
1142,f7b5c2e9-949d-49f3-bb3b-08762506cec1,9509,13
1143,f7f489e9-c07e-41b0-beab-a24ce4d49faa,12048,203
1144,f87681b0-a7c6-11e9-b475-0800200c9a66,9023,4
1145,f9d79150-efc7-45ab-8738-f7054902ee2b,9394,17
1146,faaf3ed6-6d65-a7a2-5f13-3024d059405d,9612,48
1147,faaf3ed6-6d65-a7a2-5f13-3024d059405d,10152,33
1148,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9101,291
1149,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9139,5000
1150,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9143,1642
1151,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9147,1126
1152,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9192,360
1153,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9494,426
1154,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9534,538
1155,fbdde4c1-57ed-b42f-7b9f-dd517b53f2f2,9569,1082
1156,fc9781c4-022b-4e04-9c65-cba35b2ccc49,8986,20
1157,fc9781c4-022b-4e04-9c65-cba35b2ccc49,9549,110
1158,fda50693-a4e2-4fb1-3344-df97a470ee50,9125,4
1159,fda50693-a4e2-4fb1-3344-ff767760cac6,11708,8
1160,fda50693-a4e2-4fb1-3344-ff767760cac6,12164,12
1161,fda50693-a4e2-4fb1-afcf-c6eb07647825,9101,46
1162,fda50693-a4e2-4fb1-afcf-c6eb07647825,9125,3
1163,fda50693-a4e2-4fb1-afcf-c6eb07647825,9139,206
1164,fda50693-a4e2-4fb1-afcf-c6eb07647825,9569,56
1165,fda50693-a4e2-4fb1-afcf-c6eb07647825,9605,83
1166,fda50693-a4e2-4fb1-afcf-c6eb07647825,11820,20
1167,fdb3b09b-12e2-4442-be37-35a00a1d9a06,9266,37
1168,fdb3b09b-12e2-4442-be37-35a00a1d9a06,9397,26
1169,fdb3b09b-12e2-4442-be37-35a00a1d9a06,9509,12
1170,fdb3b09b-12e2-4442-be37-35a00a1d9a06,9549,13
1171,fe913213-b311-4a42-8c16-47faeac938db,9088,116
1172,fe913213-b311-4a42-8c16-47faeac938db,9125,297
1173,fe913213-b311-4a42-8c16-47faeac938db,9139,384
1174,fe913213-b311-4a42-8c16-47faeac938db,9294,125
1175,fe913213-b311-4a42-8c16-47faeac938db,9394,7
1176,fe913213-b311-4a42-8c16-47faeac938db,9534,108
1177,fe913213-b311-4a42-8c16-47faeac938db,9541,23
1178,fe913213-b311-4a42-8c16-47faeac938db,12448,1
1179,fe913213-b311-4a42-8c16-47faeac938db,12563,19
